,SID,X,Private,Class,Sex,Condition,Item,Soph_pre,Correct_pre,Soph_post,Correct_post,Theta
4179,956051707,4179,0,17,M,BAU,X15,2,0,NA,0,0.5338471
4180,956051707,4180,0,17,M,BAU,X21,NA,NA,NA,0,0.5338471
4181,956051707,4181,0,17,M,BAU,X31.1,NA,NA,0,0,0.5338471
4182,956051707,4182,0,17,M,BAU,X32,NA,NA,0,0,0.5338471
4183,956051707,4183,0,17,M,BAU,X33,H,0,H,0,0.5338471
4184,956051707,4184,0,17,M,BAU,X37,NA,NA,H,0,0.5338471
4185,956051707,4185,0,17,M,BAU,X50,NA,NA,H,0,0.5338471
4186,956051707,4186,0,17,M,BAU,Z,NA,NA,H,0,0.5338471
4187,956051708,4187,0,17,M,LT,B,2,1,2,0,0.8324211
4188,956051708,4188,0,17,M,LT,C,H,1,H,1,0.8324211
4189,956051708,4189,0,17,M,LT,Da,2,1,1,1,0.8324211
4190,956051708,4190,0,17,M,LT,Db,1,1,1,1,0.8324211
4191,956051708,4191,0,17,M,LT,E,1,1,2,1,0.8324211
4192,956051708,4192,0,17,M,LT,G,2,1,2,1,0.8324211
4193,956051708,4193,0,17,M,LT,H,3,1,2,1,0.8324211
4194,956051708,4194,0,17,M,LT,I,2,0,2,1,0.8324211
4195,956051708,4195,0,17,M,LT,J,1,1,2,1,0.8324211
4196,956051708,4196,0,17,M,LT,K,1,0,2,1,0.8324211
4197,956051708,4197,0,17,M,LT,L,1,0,H,0,0.8324211
4198,956051708,4198,0,17,M,LT,M,2,0,1,1,0.8324211
4199,956051708,4199,0,17,M,LT,N,H,0,H,1,0.8324211
4200,956051708,4200,0,17,M,LT,P,NA,NA,3,1,0.8324211
4201,956051708,4201,0,17,M,LT,Q,NA,NA,0,0,0.8324211
4202,956051708,4202,0,17,M,LT,U,NA,NA,1,0,0.8324211
4203,956051708,4203,0,17,M,LT,V,NA,NA,1,0,0.8324211
4204,956051708,4204,0,17,M,LT,X,NA,NA,0,0,0.8324211
4205,956051708,4205,0,17,M,LT,X15,2,1,2,1,0.8324211
4206,956051708,4206,0,17,M,LT,X21,NA,NA,1,1,0.8324211
4207,956051708,4207,0,17,M,LT,X31.1,H,0,H,1,0.8324211
4208,956051708,4208,0,17,M,LT,X32,NA,NA,1,1,0.8324211
4209,956051708,4209,0,17,M,LT,X33,2,1,H,1,0.8324211
4210,956051708,4210,0,17,M,LT,X37,2,0,1,0,0.8324211
4211,956051708,4211,0,17,M,LT,X50,NA,NA,0,0,0.8324211
4212,956051708,4212,0,17,M,LT,Z,NA,NA,H,0,0.8324211
4213,956051709,4213,0,17,M,BAU,B,1,1,H,1,-0.3999661
4214,956051709,4214,0,17,M,BAU,C,H,1,2,1,-0.3999661
4215,956051709,4215,0,17,M,BAU,Da,1,1,1,1,-0.3999661
4216,956051709,4216,0,17,M,BAU,Db,1,1,1,1,-0.3999661
4217,956051709,4217,0,17,M,BAU,E,1,1,2,1,-0.3999661
4218,956051709,4218,0,17,M,BAU,G,2,1,2,1,-0.3999661
4219,956051709,4219,0,17,M,BAU,H,1,0,2,0,-0.3999661
4220,956051709,4220,0,17,M,BAU,I,H,0,H,0,-0.3999661
4221,956051709,4221,0,17,M,BAU,J,1,1,0,0,-0.3999661
4222,956051709,4222,0,17,M,BAU,K,H,0,H,0,-0.3999661
4223,956051709,4223,0,17,M,BAU,L,H,0,H,0,-0.3999661
4224,956051709,4224,0,17,M,BAU,M,1,0,1,0,-0.3999661
4225,956051709,4225,0,17,M,BAU,N,NA,NA,H,1,-0.3999661
4226,956051709,4226,0,17,M,BAU,P,NA,NA,1,0,-0.3999661
4227,956051709,4227,0,17,M,BAU,Q,NA,NA,0,0,-0.3999661
4228,956051709,4228,0,17,M,BAU,U,NA,NA,H,0,-0.3999661
4229,956051709,4229,0,17,M,BAU,V,NA,NA,H,0,-0.3999661
4230,956051709,4230,0,17,M,BAU,X,NA,NA,H,0,-0.3999661
4231,956051709,4231,0,17,M,BAU,X15,2,1,H,0,-0.3999661
4232,956051709,4232,0,17,M,BAU,X21,NA,NA,1,0,-0.3999661
4233,956051709,4233,0,17,M,BAU,X31.1,H,0,H,0,-0.3999661
4234,956051709,4234,0,17,M,BAU,X32,NA,NA,NA,0,-0.3999661
4235,956051709,4235,0,17,M,BAU,X33,H,0,H,0,-0.3999661
4236,956051709,4236,0,17,M,BAU,X37,1,0,H,0,-0.3999661
4237,956051709,4237,0,17,M,BAU,X50,NA,NA,0,0,-0.3999661
4238,956051709,4238,0,17,M,BAU,Z,NA,NA,H,0,-0.3999661
4239,956051710,4239,0,17,M,REV,B,1,1,H,1,1.463878
4240,956051710,4240,0,17,M,REV,C,H,1,H,1,1.463878
4241,956051710,4241,0,17,M,REV,Da,2,1,1,1,1.463878
4242,956051710,4242,0,17,M,REV,Db,1,1,1,1,1.463878
4243,956051710,4243,0,17,M,REV,E,2,1,2,1,1.463878
4244,956051710,4244,0,17,M,REV,G,2,0,2,1,1.463878
4245,956051710,4245,0,17,M,REV,H,3,1,2,1,1.463878
4246,956051710,4246,0,17,M,REV,I,2,0,2,0,1.463878
4247,956051710,4247,0,17,M,REV,J,1,1,2,0,1.463878
4248,956051710,4248,0,17,M,REV,K,NA,0,2,1,1.463878
4249,956051710,4249,0,17,M,REV,L,2,0,1,0,1.463878
4250,956051710,4250,0,17,M,REV,M,NA,NA,1,1,1.463878
4251,956051710,4251,0,17,M,REV,N,NA,NA,1,0,1.463878
4252,956051710,4252,0,17,M,REV,P,NA,NA,3,2,1.463878
4253,956051710,4253,0,17,M,REV,Q,NA,NA,0,0,1.463878
4254,956051710,4254,0,17,M,REV,U,NA,NA,1,0,1.463878
4255,956051710,4255,0,17,M,REV,V,NA,NA,H,0,1.463878
4256,956051710,4256,0,17,M,REV,X,NA,NA,NA,0,1.463878
4257,956051710,4257,0,17,M,REV,X15,H,0,2,1,1.463878
4258,956051710,4258,0,17,M,REV,X21,NA,NA,3,0,1.463878
4259,956051710,4259,0,17,M,REV,X31.1,NA,NA,H,1,1.463878
4260,956051710,4260,0,17,M,REV,X32,NA,NA,0,0,1.463878
4261,956051710,4261,0,17,M,REV,X33,H,0,H,1,1.463878
4262,956051710,4262,0,17,M,REV,X37,NA,NA,H,0,1.463878
4263,956051710,4263,0,17,M,REV,X50,NA,NA,H,0,1.463878
4264,956051710,4264,0,17,M,REV,Z,NA,NA,0,0,1.463878
4265,956051711,4265,0,17,M,LT,B,2,1,2,1,0.6216016
4266,956051711,4266,0,17,M,LT,C,H,1,H,1,0.6216016
4267,956051711,4267,0,17,M,LT,Da,1,1,1,1,0.6216016
4268,956051711,4268,0,17,M,LT,Db,1,1,1,1,0.6216016
4269,956051711,4269,0,17,M,LT,E,1,1,2,1,0.6216016
4270,956051711,4270,0,17,M,LT,G,2,1,2,1,0.6216016
4271,956051711,4271,0,17,M,LT,H,3,1,2,1,0.6216016
4272,956051711,4272,0,17,M,LT,I,H,0,0,0,0.6216016
4273,956051711,4273,0,17,M,LT,J,1,0,1,1,0.6216016
4274,956051711,4274,0,17,M,LT,K,H,0,2,1,0.6216016
4275,956051711,4275,0,17,M,LT,L,1,0,H,1,0.6216016
4276,956051711,4276,0,17,M,LT,M,NA,NA,2,0,0.6216016
4277,956051711,4277,0,17,M,LT,N,NA,NA,1,0,0.6216016
4278,956051711,4278,0,17,M,LT,P,NA,NA,2,1,0.6216016
4279,956051711,4279,0,17,M,LT,Q,NA,NA,0,0,0.6216016
4280,956051711,4280,0,17,M,LT,U,NA,NA,0,0,0.6216016
4281,956051711,4281,0,17,M,LT,V,NA,NA,1,0,0.6216016
4282,956051711,4282,0,17,M,LT,X,NA,NA,NA,0,0.6216016
4283,956051711,4283,0,17,M,LT,X15,NA,0,2,1,0.6216016
4284,956051711,4284,0,17,M,LT,X21,NA,NA,1,1,0.6216016
4285,956051711,4285,0,17,M,LT,X31.1,NA,NA,H,1,0.6216016
4286,956051711,4286,0,17,M,LT,X32,NA,NA,0,0,0.6216016
4287,956051711,4287,0,17,M,LT,X33,NA,NA,H,1,0.6216016
4288,956051711,4288,0,17,M,LT,X37,NA,NA,1,1,0.6216016
4289,956051711,4289,0,17,M,LT,X50,NA,NA,0,0,0.6216016
4290,956051711,4290,0,17,M,LT,Z,NA,NA,NA,0,0.6216016
4291,956051712,4291,0,17,F,BAU,B,H,0,H,0,0.0483405
4292,956051712,4292,0,17,F,BAU,C,H,1,H,1,0.0483405
4293,956051712,4293,0,17,F,BAU,Da,1,1,1,0,0.0483405
4294,956051712,4294,0,17,F,BAU,Db,1,1,1,1,0.0483405
4295,956051712,4295,0,17,F,BAU,E,1,1,1,1,0.0483405
4296,956051712,4296,0,17,F,BAU,G,1,0,2,1,0.0483405
4297,956051712,4297,0,17,F,BAU,H,3,1,3,1,0.0483405
4298,956051712,4298,0,17,F,BAU,I,H,0,H,0,0.0483405
4299,956051712,4299,0,17,F,BAU,J,1,1,1,1,0.0483405
4300,956051712,4300,0,17,F,BAU,K,H,0,2,1,0.0483405
4301,956051712,4301,0,17,F,BAU,L,H,0,H,0,0.0483405
4302,956051712,4302,0,17,F,BAU,M,H,0,1,0,0.0483405
4303,956051712,4303,0,17,F,BAU,N,H,0,H,0,0.0483405
4304,956051712,4304,0,17,F,BAU,P,2,0,3,1,0.0483405
4305,956051712,4305,0,17,F,BAU,Q,NA,0,H,0,0.0483405
4306,956051712,4306,0,17,F,BAU,U,NA,NA,1,0,0.0483405
4307,956051712,4307,0,17,F,BAU,V,NA,NA,H,0,0.0483405
4308,956051712,4308,0,17,F,BAU,X,NA,NA,0,0,0.0483405
4309,956051712,4309,0,17,F,BAU,X15,NA,0,NA,0,0.0483405
4310,956051712,4310,0,17,F,BAU,X21,NA,NA,3,1,0.0483405
4311,956051712,4311,0,17,F,BAU,X31.1,H,1,NA,0,0.0483405
4312,956051712,4312,0,17,F,BAU,X32,NA,NA,0,0,0.0483405
4313,956051712,4313,0,17,F,BAU,X33,H,1,H,0,0.0483405
4314,956051712,4314,0,17,F,BAU,X37,NA,0,1,0,0.0483405
4315,956051712,4315,0,17,F,BAU,X50,NA,0,2,0,0.0483405
4316,956051712,4316,0,17,F,BAU,Z,NA,NA,H,0,0.0483405
4317,956051713,4317,0,17,F,LT,B,H,0,1,1,-1.57303
4318,956051713,4318,0,17,F,LT,C,H,1,H,1,-1.57303
4319,956051713,4319,0,17,F,LT,Da,H,1,2,0,-1.57303
4320,956051713,4320,0,17,F,LT,Db,0,0,0,0,-1.57303
4321,956051713,4321,0,17,F,LT,E,1,1,1,1,-1.57303
4322,956051713,4322,0,17,F,LT,G,1,0,H,0,-1.57303
4323,956051713,4323,0,17,F,LT,H,0,0,2,0,-1.57303
4324,956051713,4324,0,17,F,LT,I,H,0,H,0,-1.57303
4325,956051713,4325,0,17,F,LT,J,1,1,H,0,-1.57303
4326,956051713,4326,0,17,F,LT,K,H,0,2,1,-1.57303
4327,956051713,4327,0,17,F,LT,L,H,0,H,0,-1.57303
4328,956051713,4328,0,17,F,LT,M,NA,NA,H,0,-1.57303
4329,956051713,4329,0,17,F,LT,N,NA,NA,H,1,-1.57303
4330,956051713,4330,0,17,F,LT,P,NA,NA,1,0,-1.57303
4331,956051713,4331,0,17,F,LT,Q,NA,NA,H,0,-1.57303
4332,956051713,4332,0,17,F,LT,U,NA,NA,0,0,-1.57303
4333,956051713,4333,0,17,F,LT,V,NA,NA,1,0,-1.57303
4334,956051713,4334,0,17,F,LT,X,NA,NA,0,0,-1.57303
4335,956051713,4335,0,17,F,LT,X15,H,0,2,1,-1.57303
4336,956051713,4336,0,17,F,LT,X21,NA,NA,0,0,-1.57303
4337,956051713,4337,0,17,F,LT,X31.1,NA,NA,H,0,-1.57303
4338,956051713,4338,0,17,F,LT,X32,NA,NA,H,0,-1.57303
4339,956051713,4339,0,17,F,LT,X33,H,0,H,0,-1.57303
4340,956051713,4340,0,17,F,LT,X37,NA,NA,1,0,-1.57303
4341,956051713,4341,0,17,F,LT,X50,NA,NA,H,0,-1.57303
4342,956051713,4342,0,17,F,LT,Z,NA,NA,H,0,-1.57303
4343,956051714,4343,0,17,F,LT,B,NA,0,H,1,0.3824008
4344,956051714,4344,0,17,F,LT,C,2,1,H,1,0.3824008
4345,956051714,4345,0,17,F,LT,Da,1,1,2,1,0.3824008
4346,956051714,4346,0,17,F,LT,Db,1,1,1,1,0.3824008
4347,956051714,4347,0,17,F,LT,E,1,1,1,1,0.3824008
4348,956051714,4348,0,17,F,LT,G,2,1,2,1,0.3824008
4349,956051714,4349,0,17,F,LT,H,2,1,2,1,0.3824008
4350,956051714,4350,0,17,F,LT,I,H,0,0,0,0.3824008
4351,956051714,4351,0,17,F,LT,J,1,1,2,1,0.3824008
4352,956051714,4352,0,17,F,LT,K,2,0,2,1,0.3824008
4353,956051714,4353,0,17,F,LT,L,2,0,1,1,0.3824008
4354,956051714,4354,0,17,F,LT,M,1,0,1,1,0.3824008
4355,956051714,4355,0,17,F,LT,N,H,0,1,0,0.3824008
4356,956051714,4356,0,17,F,LT,P,2,0,3,2,0.3824008
4357,956051714,4357,0,17,F,LT,Q,0,0,0,0,0.3824008
4358,956051714,4358,0,17,F,LT,U,NA,NA,0,0,0.3824008
4359,956051714,4359,0,17,F,LT,V,NA,NA,1,0,0.3824008
4360,956051714,4360,0,17,F,LT,X,NA,NA,2,0,0.3824008
4361,956051714,4361,0,17,F,LT,X15,2,1,2,1,0.3824008
4362,956051714,4362,0,17,F,LT,X21,NA,NA,3,1,0.3824008
4363,956051714,4363,0,17,F,LT,X31.1,H,1,H,1,0.3824008
4364,956051714,4364,0,17,F,LT,X32,NA,NA,0,0,0.3824008
4365,956051714,4365,0,17,F,LT,X33,H,0,H,1,0.3824008
4366,956051714,4366,0,17,F,LT,X37,1,0,1,1,0.3824008
4367,956051714,4367,0,17,F,LT,X50,H,0,0,0,0.3824008
4368,956051714,4368,0,17,F,LT,Z,NA,NA,NA,0,0.3824008
4369,956051715,4369,0,17,F,REV,B,1,1,H,1,-1.316128
4370,956051715,4370,0,17,F,REV,C,H,1,H,1,-1.316128
4371,956051715,4371,0,17,F,REV,Da,1,0,1,1,-1.316128
4372,956051715,4372,0,17,F,REV,Db,1,1,1,1,-1.316128
4373,956051715,4373,0,17,F,REV,E,1,1,1,1,-1.316128
4374,956051715,4374,0,17,F,REV,G,1,0,H,0,-1.316128
4375,956051715,4375,0,17,F,REV,H,0,0,0,0,-1.316128
4376,956051715,4376,0,17,F,REV,I,H,0,0,0,-1.316128
4377,956051715,4377,0,17,F,REV,J,H,0,0,0,-1.316128
4378,956051715,4378,0,17,F,REV,K,NA,NA,H,0,-1.316128
4379,956051715,4379,0,17,F,REV,L,NA,NA,H,0,-1.316128
4380,956051715,4380,0,17,F,REV,M,NA,NA,1,0,-1.316128
4381,956051715,4381,0,17,F,REV,N,NA,NA,1,0,-1.316128
4382,956051715,4382,0,17,F,REV,P,NA,NA,1,0,-1.316128
4383,956051715,4383,0,17,F,REV,Q,NA,NA,1,0,-1.316128
4384,956051715,4384,0,17,F,REV,U,NA,NA,H,0,-1.316128
4385,956051715,4385,0,17,F,REV,V,NA,NA,H,0,-1.316128
4386,956051715,4386,0,17,F,REV,X,NA,NA,1,0,-1.316128
4387,956051715,4387,0,17,F,REV,X15,NA,NA,H,0,-1.316128
4388,956051715,4388,0,17,F,REV,X21,NA,NA,1,1,-1.316128
4389,956051715,4389,0,17,F,REV,X31.1,NA,NA,H,0,-1.316128
4390,956051715,4390,0,17,F,REV,X32,NA,NA,0,0,-1.316128
4391,956051715,4391,0,17,F,REV,X33,NA,NA,H,0,-1.316128
4392,956051715,4392,0,17,F,REV,X37,NA,NA,1,0,-1.316128
4393,956051715,4393,0,17,F,REV,X50,NA,NA,0,0,-1.316128
4394,956051715,4394,0,17,F,REV,Z,NA,NA,H,0,-1.316128
4395,956051716,4395,0,17,M,LT,B,2,NA,2,1,0.8495959
4396,956051716,4396,0,17,M,LT,C,H,NA,H,1,0.8495959
4397,956051716,4397,0,17,M,LT,Da,1,NA,2,1,0.8495959
4398,956051716,4398,0,17,M,LT,Db,1,NA,1,1,0.8495959
4399,956051716,4399,0,17,M,LT,E,2,NA,2,1,0.8495959
4400,956051716,4400,0,17,M,LT,G,2,NA,2,1,0.8495959
4401,956051716,4401,0,17,M,LT,H,H,NA,2,1,0.8495959
4402,956051716,4402,0,17,M,LT,I,H,NA,2,1,0.8495959
4403,956051716,4403,0,17,M,LT,J,H,NA,2,1,0.8495959
4404,956051716,4404,0,17,M,LT,K,H,0,2,1,0.8495959
4405,956051716,4405,0,17,M,LT,L,NA,NA,1,1,0.8495959
4406,956051716,4406,0,17,M,LT,M,NA,NA,1,0,0.8495959
4407,956051716,4407,0,17,M,LT,N,NA,NA,1,0,0.8495959
4408,956051716,4408,0,17,M,LT,P,NA,NA,3,1,0.8495959
4409,956051716,4409,0,17,M,LT,Q,NA,NA,0,0,0.8495959
4410,956051716,4410,0,17,M,LT,U,NA,NA,0,0,0.8495959
4411,956051716,4411,0,17,M,LT,V,NA,NA,1,0,0.8495959
4412,956051716,4412,0,17,M,LT,X,NA,NA,2,0,0.8495959
4413,956051716,4413,0,17,M,LT,X15,NA,NA,2,1,0.8495959
4414,956051716,4414,0,17,M,LT,X21,NA,NA,1,1,0.8495959
4415,956051716,4415,0,17,M,LT,X31.1,NA,NA,1,1,0.8495959
4416,956051716,4416,0,17,M,LT,X32,NA,NA,0,0,0.8495959
4417,956051716,4417,0,17,M,LT,X33,NA,NA,2,1,0.8495959
4418,956051716,4418,0,17,M,LT,X37,NA,NA,1,0,0.8495959
4419,956051716,4419,0,17,M,LT,X50,NA,NA,0,0,0.8495959
4420,956051716,4420,0,17,M,LT,Z,NA,NA,2,0,0.8495959
4421,956051717,4421,0,17,F,REV,B,1,NA,H,1,-0.7998431
4422,956051717,4422,0,17,F,REV,C,H,NA,2,1,-0.7998431
4423,956051717,4423,0,17,F,REV,Da,1,NA,2,1,-0.7998431
4424,956051717,4424,0,17,F,REV,Db,0,NA,1,1,-0.7998431
4425,956051717,4425,0,17,F,REV,E,1,NA,2,1,-0.7998431
4426,956051717,4426,0,17,F,REV,G,2,NA,2,1,-0.7998431
4427,956051717,4427,0,17,F,REV,H,1,NA,2,1,-0.7998431
4428,956051717,4428,0,17,F,REV,I,H,NA,H,0,-0.7998431
4429,956051717,4429,0,17,F,REV,J,1,NA,2,1,-0.7998431
4430,956051717,4430,0,17,F,REV,K,NA,NA,2,1,-0.7998431
4431,956051717,4431,0,17,F,REV,L,NA,NA,H,0,-0.7998431
4432,956051717,4432,0,17,F,REV,M,NA,NA,3,1,-0.7998431
4433,956051717,4433,0,17,F,REV,N,NA,NA,1,1,-0.7998431
4434,956051717,4434,0,17,F,REV,P,NA,NA,3,2,-0.7998431
4435,956051717,4435,0,17,F,REV,Q,NA,NA,1,0,-0.7998431
4436,956051717,4436,0,17,F,REV,U,NA,NA,1,0,-0.7998431
4437,956051717,4437,0,17,F,REV,V,NA,NA,1,0,-0.7998431
4438,956051717,4438,0,17,F,REV,X,NA,NA,2,0,-0.7998431
4439,956051717,4439,0,17,F,REV,X15,NA,NA,H,0,-0.7998431
4440,956051717,4440,0,17,F,REV,X21,NA,NA,1,1,-0.7998431
4441,956051717,4441,0,17,F,REV,X31.1,NA,NA,H,0,-0.7998431
4442,956051717,4442,0,17,F,REV,X32,NA,NA,0,0,-0.7998431
4443,956051717,4443,0,17,F,REV,X33,NA,NA,H,0,-0.7998431
4444,956051717,4444,0,17,F,REV,X37,NA,NA,1,0,-0.7998431
4445,956051717,4445,0,17,F,REV,X50,NA,NA,0,0,-0.7998431
4446,956051717,4446,0,17,F,REV,Z,NA,NA,2,0,-0.7998431
4447,956051801,4447,0,18,F,REV,B,H,1,H,1,1.308448
4448,956051801,4448,0,18,F,REV,C,2,1,H,1,1.308448
4449,956051801,4449,0,18,F,REV,Da,2,1,2,1,1.308448
4450,956051801,4450,0,18,F,REV,Db,1,1,1,1,1.308448
4451,956051801,4451,0,18,F,REV,E,2,1,2,1,1.308448
4452,956051801,4452,0,18,F,REV,G,2,1,2,1,1.308448
4453,956051801,4453,0,18,F,REV,H,3,1,2,1,1.308448
4454,956051801,4454,0,18,F,REV,I,NA,0,H,0,1.308448
4455,956051801,4455,0,18,F,REV,J,1,1,1,0,1.308448
4456,956051801,4456,0,18,F,REV,K,2,0,2,1,1.308448
4457,956051801,4457,0,18,F,REV,L,H,0,1,0,1.308448
4458,956051801,4458,0,18,F,REV,M,NA,NA,1,1,1.308448
4459,956051801,4459,0,18,F,REV,N,NA,NA,H,1,1.308448
4460,956051801,4460,0,18,F,REV,P,NA,NA,1,0,1.308448
4461,956051801,4461,0,18,F,REV,Q,NA,NA,H,0,1.308448
4462,956051801,4462,0,18,F,REV,U,NA,NA,1,0,1.308448
4463,956051801,4463,0,18,F,REV,V,NA,NA,1,0,1.308448
4464,956051801,4464,0,18,F,REV,X,NA,NA,2,0,1.308448
4465,956051801,4465,0,18,F,REV,X15,NA,0,2,1,1.308448
4466,956051801,4466,0,18,F,REV,X21,NA,NA,1,1,1.308448
4467,956051801,4467,0,18,F,REV,X31.1,NA,NA,H,1,1.308448
4468,956051801,4468,0,18,F,REV,X32,NA,NA,H,0,1.308448
4469,956051801,4469,0,18,F,REV,X33,H,0,H,1,1.308448
4470,956051801,4470,0,18,F,REV,X37,NA,NA,1,0,1.308448
4471,956051801,4471,0,18,F,REV,X50,NA,NA,H,0,1.308448
4472,956051801,4472,0,18,F,REV,Z,NA,NA,H,0,1.308448
4473,956051802,4473,0,18,M,LT,B,1,1,H,1,0.6400418
4474,956051802,4474,0,18,M,LT,C,H,1,H,1,0.6400418
4475,956051802,4475,0,18,M,LT,Da,2,1,2,1,0.6400418
4476,956051802,4476,0,18,M,LT,Db,1,1,1,1,0.6400418
4477,956051802,4477,0,18,M,LT,E,2,1,2,1,0.6400418
4478,956051802,4478,0,18,M,LT,G,2,1,2,1,0.6400418
4479,956051802,4479,0,18,M,LT,H,3,1,2,1,0.6400418
4480,956051802,4480,0,18,M,LT,I,0,0,2,1,0.6400418
4481,956051802,4481,0,18,M,LT,J,1,1,2,1,0.6400418
4482,956051802,4482,0,18,M,LT,K,2,1,2,1,0.6400418
4483,956051802,4483,0,18,M,LT,L,NA,0,H,0,0.6400418
4484,956051802,4484,0,18,M,LT,M,1,0,3,1,0.6400418
4485,956051802,4485,0,18,M,LT,N,NA,NA,1,1,0.6400418
4486,956051802,4486,0,18,M,LT,P,NA,NA,2,0,0.6400418
4487,956051802,4487,0,18,M,LT,Q,NA,NA,0,0,0.6400418
4488,956051802,4488,0,18,M,LT,U,NA,NA,1,1,0.6400418
4489,956051802,4489,0,18,M,LT,V,NA,NA,1,0,0.6400418
4490,956051802,4490,0,18,M,LT,X,NA,NA,0,1,0.6400418
4491,956051802,4491,0,18,M,LT,X15,H,0,H,0,0.6400418
4492,956051802,4492,0,18,M,LT,X21,NA,NA,1,1,0.6400418
4493,956051802,4493,0,18,M,LT,X31.1,NA,NA,H,0,0.6400418
4494,956051802,4494,0,18,M,LT,X32,NA,NA,0,0,0.6400418
4495,956051802,4495,0,18,M,LT,X33,H,0,H,0,0.6400418
4496,956051802,4496,0,18,M,LT,X37,NA,NA,1,0,0.6400418
4497,956051802,4497,0,18,M,LT,X50,NA,NA,0,0,0.6400418
4498,956051802,4498,0,18,M,LT,Z,NA,NA,H,0,0.6400418
4499,956051803,4499,0,18,F,LT,B,H,1,H,1,-0.3954049
4500,956051803,4500,0,18,F,LT,C,H,1,H,1,-0.3954049
4501,956051803,4501,0,18,F,LT,Da,1,1,2,1,-0.3954049
4502,956051803,4502,0,18,F,LT,Db,1,1,1,1,-0.3954049
4503,956051803,4503,0,18,F,LT,E,1,1,1,1,-0.3954049
4504,956051803,4504,0,18,F,LT,G,1,0,2,1,-0.3954049
4505,956051803,4505,0,18,F,LT,H,3,1,2,1,-0.3954049
4506,956051803,4506,0,18,F,LT,I,H,0,0,0,-0.3954049
4507,956051803,4507,0,18,F,LT,J,0,0,1,1,-0.3954049
4508,956051803,4508,0,18,F,LT,K,2,1,2,1,-0.3954049
4509,956051803,4509,0,18,F,LT,L,1,0,1,1,-0.3954049
4510,956051803,4510,0,18,F,LT,M,H,0,2,0,-0.3954049
4511,956051803,4511,0,18,F,LT,N,NA,NA,2,1,-0.3954049
4512,956051803,4512,0,18,F,LT,P,NA,NA,3,2,-0.3954049
4513,956051803,4513,0,18,F,LT,Q,NA,NA,0,0,-0.3954049
4514,956051803,4514,0,18,F,LT,U,NA,NA,1,0,-0.3954049
4515,956051803,4515,0,18,F,LT,V,NA,NA,H,0,-0.3954049
4516,956051803,4516,0,18,F,LT,X,NA,NA,H,0,-0.3954049
4517,956051803,4517,0,18,F,LT,X15,H,0,2,1,-0.3954049
4518,956051803,4518,0,18,F,LT,X21,NA,NA,3,1,-0.3954049
4519,956051803,4519,0,18,F,LT,X31.1,NA,NA,H,0,-0.3954049
4520,956051803,4520,0,18,F,LT,X32,NA,NA,0,0,-0.3954049
4521,956051803,4521,0,18,F,LT,X33,H,0,H,1,-0.3954049
4522,956051803,4522,0,18,F,LT,X37,NA,NA,2,0,-0.3954049
4523,956051803,4523,0,18,F,LT,X50,NA,NA,0,0,-0.3954049
4524,956051803,4524,0,18,F,LT,Z,NA,NA,H,1,-0.3954049
4525,956051804,4525,0,18,F,REV,B,H,0,H,1,0.3230318
4526,956051804,4526,0,18,F,REV,C,2,1,H,1,0.3230318
4527,956051804,4527,0,18,F,REV,Da,1,1,2,1,0.3230318
4528,956051804,4528,0,18,F,REV,Db,1,1,1,1,0.3230318
4529,956051804,4529,0,18,F,REV,E,1,1,2,1,0.3230318
4530,956051804,4530,0,18,F,REV,G,1,1,2,1,0.3230318
4531,956051804,4531,0,18,F,REV,H,3,1,3,1,0.3230318
4532,956051804,4532,0,18,F,REV,I,2,1,2,1,0.3230318
4533,956051804,4533,0,18,F,REV,J,1,1,1,1,0.3230318
4534,956051804,4534,0,18,F,REV,K,2,0,2,1,0.3230318
4535,956051804,4535,0,18,F,REV,L,1,0,1,0,0.3230318
4536,956051804,4536,0,18,F,REV,M,3,1,3,1,0.3230318
4537,956051804,4537,0,18,F,REV,N,H,1,1,1,0.3230318
4538,956051804,4538,0,18,F,REV,P,2,0,1,0,0.3230318
4539,956051804,4539,0,18,F,REV,Q,H,0,H,0,0.3230318
4540,956051804,4540,0,18,F,REV,U,1,0,2,0,0.3230318
4541,956051804,4541,0,18,F,REV,V,1,0,1,0,0.3230318
4542,956051804,4542,0,18,F,REV,X,0,0,2,0,0.3230318
4543,956051804,4543,0,18,F,REV,X15,H,0,2,0,0.3230318
4544,956051804,4544,0,18,F,REV,X21,1,1,3,1,0.3230318
4545,956051804,4545,0,18,F,REV,X31.1,H,1,H,0,0.3230318
4546,956051804,4546,0,18,F,REV,X32,1,1,0,0,0.3230318
4547,956051804,4547,0,18,F,REV,X33,H,1,H,0,0.3230318
4548,956051804,4548,0,18,F,REV,X37,2,1,1,0,0.3230318
4549,956051804,4549,0,18,F,REV,X50,1,0,0,0,0.3230318
4550,956051804,4550,0,18,F,REV,Z,NA,NA,0,0,0.3230318
4551,956051805,4551,0,18,M,LT,B,H,1,1,1,1.107011
4552,956051805,4552,0,18,M,LT,C,2,1,H,1,1.107011
4553,956051805,4553,0,18,M,LT,Da,1,1,1,1,1.107011
4554,956051805,4554,0,18,M,LT,Db,1,1,1,1,1.107011
4555,956051805,4555,0,18,M,LT,E,H,1,2,1,1.107011
4556,956051805,4556,0,18,M,LT,G,2,1,2,1,1.107011
4557,956051805,4557,0,18,M,LT,H,3,1,2,1,1.107011
4558,956051805,4558,0,18,M,LT,I,2,1,0,1,1.107011
